,Grade,Buyer_Name,Qty,Average,year,month,sale_date,purchased
7681,SILVERTIPS,SENOK TEA CEYLON (PVT),0.0,0.0,2023,2,2023-02-01,0
7682,SILVERTIPS,SENOK TEA CEYLON (PVT),1.0,23000.0,2023,3,2023-03-01,1
7683,SILVERTIPS,SENOK TEA CEYLON (PVT),0.0,0.0,2023,4,2023-04-01,0
7684,SILVERTIPS,SENOK TEA CEYLON (PVT),3.0,28666.67,2023,5,2023-05-01,1
7685,SILVERTIPS,SENOK TEA CEYLON (PVT),3.0,28000.0,2023,6,2023-06-01,1
7686,SILVERTIPS,SENOK TEA CEYLON (PVT),8.0,27375.0,2023,7,2023-07-01,1
7687,SILVERTIPS,SENOK TEA CEYLON (PVT),1.0,28000.0,2023,8,2023-08-01,1
7688,SILVERTIPS,SENOK TEA CEYLON (PVT),0.0,0.0,2023,9,2023-09-01,0
7689,SILVERTIPS,SENOK TEA CEYLON (PVT),2.0,28000.0,2023,10,2023-10-01,1
7690,SILVERTIPS,SENOK TEA CEYLON (PVT),0.0,0.0,2023,11,2023-11-01,0
7691,SILVERTIPS,SENOK TEA CEYLON (PVT),0.0,0.0,2023,12,2023-12-01,0
7692,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,1,2023-01-01,0
7693,GOLDENTIPS,SERENDIB TRADERS,6.0,9166.67,2023,2,2023-02-01,1
7694,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,3,2023-03-01,0
7695,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,4,2023-04-01,0
7696,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,5,2023-05-01,0
7697,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,6,2023-06-01,0
7698,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,7,2023-07-01,0
7699,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,8,2023-08-01,0
7700,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,9,2023-09-01,0
7701,GOLDENTIPS,SERENDIB TRADERS,4.0,15000.0,2023,10,2023-10-01,1
7702,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2023,11,2023-11-01,0
7703,GOLDENTIPS,SERENDIB TRADERS,1.0,30000.0,2023,12,2023-12-01,1
7704,GOLDENTIPS,SERENDIB TRADERS,2.0,5000.0,2024,1,2024-01-01,1
7705,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,2,2024-02-01,0
7706,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,3,2024-03-01,0
7707,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,4,2024-04-01,0
7708,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,5,2024-05-01,0
7709,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,6,2024-06-01,0
7710,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,7,2024-07-01,0
7711,GOLDENTIPS,SERENDIB TRADERS,2.0,28000.0,2024,8,2024-08-01,1
7712,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,9,2024-09-01,0
7713,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,10,2024-10-01,0
7714,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,11,2024-11-01,0
7715,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2024,12,2024-12-01,0
7716,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,1,2025-01-01,0
7717,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,2,2025-02-01,0
7718,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,3,2025-03-01,0
7719,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,4,2025-04-01,0
7720,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,5,2025-05-01,0
7721,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,6,2025-06-01,0
7722,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,7,2025-07-01,0
7723,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,8,2025-08-01,0
7724,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,9,2025-09-01,0
7725,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2025,10,2025-10-01,0
7726,GOLDENTIPS,SERENDIB TRADERS,4.0,6500.0,2025,11,2025-11-01,1
7727,GOLDENTIPS,SERENDIB TRADERS,5.0,5800.0,2025,12,2025-12-01,1
7728,GOLDENTIPS,SERENDIB TRADERS,9.0,8000.0,2026,1,2026-01-01,1
7729,GOLDENTIPS,SERENDIB TRADERS,2.0,12000.0,2026,2,2026-02-01,1
7730,GOLDENTIPS,SERENDIB TRADERS,1.0,4500.0,2026,3,2026-03-01,1
7731,GOLDENTIPS,SERENDIB TRADERS,1.0,17000.0,2026,4,2026-04-01,1
7732,GOLDENTIPS,SERENDIB TRADERS,5.0,9300.0,2026,5,2026-05-01,1
7733,GOLDENTIPS,SERENDIB TRADERS,0.0,0.0,2026,6,2026-06-01,0
7734,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,1,2023-01-01,0
7735,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,2,2023-02-01,0
7736,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,3,2023-03-01,0
7737,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,4,2023-04-01,0
7738,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,5,2023-05-01,0
7739,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,6,2023-06-01,0
7740,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,7,2023-07-01,0
7741,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,8,2023-08-01,0
7742,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,9,2023-09-01,0
7743,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,10,2023-10-01,0
7744,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2023,11,2023-11-01,0
7745,INNOVATIVE,SERENDIB TRADERS,9.0,10000.0,2023,12,2023-12-01,1
7746,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,1,2024-01-01,0
7747,INNOVATIVE,SERENDIB TRADERS,10.0,4050.0,2024,2,2024-02-01,1
7748,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,3,2024-03-01,0
7749,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,4,2024-04-01,0
7750,INNOVATIVE,SERENDIB TRADERS,5.0,14000.0,2024,5,2024-05-01,1
7751,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,6,2024-06-01,0
7752,INNOVATIVE,SERENDIB TRADERS,24.0,12041.67,2024,7,2024-07-01,1
7753,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,8,2024-08-01,0
7754,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,9,2024-09-01,0
7755,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,10,2024-10-01,0
7756,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,11,2024-11-01,0
7757,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2024,12,2024-12-01,0
7758,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,1,2025-01-01,0
7759,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,2,2025-02-01,0
7760,INNOVATIVE,SERENDIB TRADERS,1.0,5000.0,2025,3,2025-03-01,1
7761,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,4,2025-04-01,0
7762,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,5,2025-05-01,0
7763,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,6,2025-06-01,0
7764,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,7,2025-07-01,0
7765,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,8,2025-08-01,0
7766,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,9,2025-09-01,0
7767,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,10,2025-10-01,0
7768,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,11,2025-11-01,0
7769,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2025,12,2025-12-01,0
7770,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2026,1,2026-01-01,0
7771,INNOVATIVE,SERENDIB TRADERS,16.0,2000.0,2026,2,2026-02-01,1
7772,INNOVATIVE,SERENDIB TRADERS,13.0,2000.0,2026,3,2026-03-01,1
7773,INNOVATIVE,SERENDIB TRADERS,62.0,2096.77,2026,4,2026-04-01,1
7774,INNOVATIVE,SERENDIB TRADERS,22.0,2045.45,2026,5,2026-05-01,1
7775,INNOVATIVE,SERENDIB TRADERS,0.0,0.0,2026,6,2026-06-01,0
7776,SILVERTIPS,SERENDIB TRADERS,88.0,4659.09,2023,1,2023-01-01,1
7777,SILVERTIPS,SERENDIB TRADERS,40.0,3925.0,2023,2,2023-02-01,1
7778,SILVERTIPS,SERENDIB TRADERS,26.0,14692.31,2023,3,2023-03-01,1
7779,SILVERTIPS,SERENDIB TRADERS,22.0,11045.45,2023,4,2023-04-01,1
7780,SILVERTIPS,SERENDIB TRADERS,13.0,16076.92,2023,5,2023-05-01,1
7781,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2023,6,2023-06-01,0
7782,SILVERTIPS,SERENDIB TRADERS,7.0,14142.86,2023,7,2023-07-01,1
7783,SILVERTIPS,SERENDIB TRADERS,8.0,17500.0,2023,8,2023-08-01,1
7784,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2023,9,2023-09-01,0
7785,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2023,10,2023-10-01,0
7786,SILVERTIPS,SERENDIB TRADERS,18.0,16583.33,2023,11,2023-11-01,1
7787,SILVERTIPS,SERENDIB TRADERS,21.0,15095.24,2023,12,2023-12-01,1
7788,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2024,1,2024-01-01,0
7789,SILVERTIPS,SERENDIB TRADERS,10.0,6200.0,2024,2,2024-02-01,1
7790,SILVERTIPS,SERENDIB TRADERS,5.0,19000.0,2024,3,2024-03-01,1
7791,SILVERTIPS,SERENDIB TRADERS,9.0,15666.67,2024,4,2024-04-01,1
7792,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2024,5,2024-05-01,0
7793,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2024,6,2024-06-01,0
7794,SILVERTIPS,SERENDIB TRADERS,7.0,18714.29,2024,7,2024-07-01,1
7795,SILVERTIPS,SERENDIB TRADERS,9.0,17666.67,2024,8,2024-08-01,1
7796,SILVERTIPS,SERENDIB TRADERS,1.0,10000.0,2024,9,2024-09-01,1
7797,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2024,10,2024-10-01,0
7798,SILVERTIPS,SERENDIB TRADERS,3.0,13000.0,2024,11,2024-11-01,1
7799,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2024,12,2024-12-01,0
7800,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,1,2025-01-01,0
7801,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,2,2025-02-01,0
7802,SILVERTIPS,SERENDIB TRADERS,1.0,8000.0,2025,3,2025-03-01,1
7803,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,4,2025-04-01,0
7804,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,5,2025-05-01,0
7805,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,6,2025-06-01,0
7806,SILVERTIPS,SERENDIB TRADERS,2.0,15000.0,2025,7,2025-07-01,1
7807,SILVERTIPS,SERENDIB TRADERS,2.0,10000.0,2025,8,2025-08-01,1
7808,SILVERTIPS,SERENDIB TRADERS,0.0,0.0,2025,9,2025-09-01,0
7809,SILVERTIPS,SERENDIB TRADERS,3.0,15333.33,2025,10,2025-10-01,1
7810,SILVERTIPS,SERENDIB TRADERS,21.0,7785.71,2025,11,2025-11-01,1
7811,SILVERTIPS,SERENDIB TRADERS,21.0,6452.38,2025,12,2025-12-01,1
7812,SILVERTIPS,SERENDIB TRADERS,15.0,12666.67,2026,1,2026-01-01,1
7813,SILVERTIPS,SERENDIB TRADERS,7.0,2000.0,2026,2,2026-02-01,1
7814,SILVERTIPS,SERENDIB TRADERS,3.0,19333.33,2026,3,2026-03-01,1
7815,SILVERTIPS,SERENDIB TRADERS,1.0,27000.0,2026,4,2026-04-01,1
7816,SILVERTIPS,SERENDIB TRADERS,4.0,15000.0,2026,5,2026-05-01,1
7817,SILVERTIPS,SERENDIB TRADERS,24.0,9625.0,2026,6,2026-06-01,1
7818,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,1,2023-01-01,0
7819,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,2,2023-02-01,0
7820,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,3,2023-03-01,0
7821,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,4,2023-04-01,0
7822,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,5,2023-05-01,0
7823,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,6,2023-06-01,0
7824,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,7,2023-07-01,0
7825,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,8,2023-08-01,0
7826,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,9,2023-09-01,0
7827,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,10,2023-10-01,0
7828,SILVERTIPS,SERENDIB TROPICAL SPICE,1.0,28000.0,2023,11,2023-11-01,1
7829,SILVERTIPS,SERENDIB TROPICAL SPICE,0.0,0.0,2023,12,2023-12-01,0
7830,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
7831,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,2,2024-02-01,0
7832,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,33000.0,2024,3,2024-03-01,1
7833,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,34000.0,2024,4,2024-04-01,1
7834,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,34000.0,2024,5,2024-05-01,1
7835,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
7836,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,35000.0,2024,7,2024-07-01,1
7837,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,34000.0,2024,8,2024-08-01,1
7838,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
7839,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
7840,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
7841,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
7842,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,1,2026-01-01,0
7843,GOLDENTIPS,SHAN TEAS (PVT) LTD.,1.0,32500.0,2026,2,2026-02-01,1
7844,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,3,2026-03-01,0
7845,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,4,2026-04-01,0
7846,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,5,2026-05-01,0
7847,GOLDENTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,6,2026-06-01,0
7848,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
7849,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,2,2024-02-01,0
7850,INNOVATIVE,SHAN TEAS (PVT) LTD.,2.0,24000.0,2024,3,2024-03-01,1
7851,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,4,2024-04-01,0
7852,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,5,2024-05-01,0
7853,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
7854,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,7,2024-07-01,0
7855,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,8,2024-08-01,0
7856,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
7857,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
7858,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
7859,INNOVATIVE,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
7860,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,1,2023-01-01,0
7861,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,2,2023-02-01,0
7862,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,3,2023-03-01,0
7863,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,4,2023-04-01,0
7864,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,5,2023-05-01,0
7865,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
7866,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
7867,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
7868,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
7869,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,10,2023-10-01,0
7870,SILVERTIPS,SHAN TEAS (PVT) LTD.,1.0,28000.0,2023,11,2023-11-01,1
7871,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2023,12,2023-12-01,0
7872,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
7873,SILVERTIPS,SHAN TEAS (PVT) LTD.,1.0,28000.0,2024,2,2024-02-01,1
7874,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,3,2024-03-01,0
7875,SILVERTIPS,SHAN TEAS (PVT) LTD.,1.0,30000.0,2024,4,2024-04-01,1
7876,SILVERTIPS,SHAN TEAS (PVT) LTD.,1.0,30000.0,2024,5,2024-05-01,1
7877,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
7878,SILVERTIPS,SHAN TEAS (PVT) LTD.,4.0,30000.0,2024,7,2024-07-01,1
7879,SILVERTIPS,SHAN TEAS (PVT) LTD.,1.0,30000.0,2024,8,2024-08-01,1
7880,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
7881,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
7882,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
7883,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
7884,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,1,2026-01-01,0
7885,SILVERTIPS,SHAN TEAS (PVT) LTD.,2.0,27000.0,2026,2,2026-02-01,1
7886,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,3,2026-03-01,0
7887,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,4,2026-04-01,0
7888,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,5,2026-05-01,0
7889,SILVERTIPS,SHAN TEAS (PVT) LTD.,0.0,0.0,2026,6,2026-06-01,0
7890,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,1,2023-01-01,0
7891,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,2,2023-02-01,0
7892,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,3,2023-03-01,0
7893,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,4,2023-04-01,0
7894,SILVERTIPS,SHAZ TEA EXPORTS (PVT),1.0,30000.0,2023,5,2023-05-01,1
7895,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,6,2023-06-01,0
7896,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,7,2023-07-01,0
7897,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,8,2023-08-01,0
7898,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,9,2023-09-01,0
7899,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,10,2023-10-01,0
7900,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,11,2023-11-01,0
7901,SILVERTIPS,SHAZ TEA EXPORTS (PVT),0.0,0.0,2023,12,2023-12-01,0
7902,SILVERTIPS,SHYMAL MUTHUMUDELEGE,2.0,21000.0,2023,1,2023-01-01,1
7903,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,2,2023-02-01,0
7904,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,3,2023-03-01,0
7905,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,4,2023-04-01,0
7906,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,5,2023-05-01,0
7907,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,6,2023-06-01,0
7908,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,7,2023-07-01,0
7909,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,8,2023-08-01,0
7910,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,9,2023-09-01,0
7911,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,10,2023-10-01,0
7912,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,11,2023-11-01,0
7913,SILVERTIPS,SHYMAL MUTHUMUDELEGE,0.0,0.0,2023,12,2023-12-01,0
7914,GOLDENTIPS,SILK ROUTE CEYLON MERCH,3.0,20000.0,2023,1,2023-01-01,1
7915,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,26000.0,2023,2,2023-02-01,1
7916,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,30000.0,2023,3,2023-03-01,1
7917,GOLDENTIPS,SILK ROUTE CEYLON MERCH,10.0,32000.0,2023,4,2023-04-01,1
7918,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2023,5,2023-05-01,0
7919,GOLDENTIPS,SILK ROUTE CEYLON MERCH,1.0,33000.0,2023,6,2023-06-01,1
7920,GOLDENTIPS,SILK ROUTE CEYLON MERCH,1.0,33000.0,2023,7,2023-07-01,1
7921,GOLDENTIPS,SILK ROUTE CEYLON MERCH,13.0,32692.31,2023,8,2023-08-01,1
7922,GOLDENTIPS,SILK ROUTE CEYLON MERCH,2.0,33000.0,2023,9,2023-09-01,1
7923,GOLDENTIPS,SILK ROUTE CEYLON MERCH,13.0,33000.0,2023,10,2023-10-01,1
7924,GOLDENTIPS,SILK ROUTE CEYLON MERCH,8.0,33000.0,2023,11,2023-11-01,1
7925,GOLDENTIPS,SILK ROUTE CEYLON MERCH,10.0,32500.0,2023,12,2023-12-01,1
7926,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,31800.0,2024,1,2024-01-01,1
7927,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,33000.0,2024,2,2024-02-01,1
7928,GOLDENTIPS,SILK ROUTE CEYLON MERCH,6.0,35000.0,2024,3,2024-03-01,1
7929,GOLDENTIPS,SILK ROUTE CEYLON MERCH,6.0,35000.0,2024,4,2024-04-01,1
7930,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2024,5,2024-05-01,0
7931,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2024,6,2024-06-01,0
7932,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2024,7,2024-07-01,0
7933,GOLDENTIPS,SILK ROUTE CEYLON MERCH,7.0,34000.0,2024,8,2024-08-01,1
7934,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2024,9,2024-09-01,0
7935,GOLDENTIPS,SILK ROUTE CEYLON MERCH,8.0,33500.0,2024,10,2024-10-01,1
7936,GOLDENTIPS,SILK ROUTE CEYLON MERCH,1.0,33000.0,2024,11,2024-11-01,1
7937,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2024,12,2024-12-01,0
7938,GOLDENTIPS,SILK ROUTE CEYLON MERCH,21.0,32809.52,2025,1,2025-01-01,1
7939,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2025,2,2025-02-01,0
7940,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,21000.0,2025,3,2025-03-01,1
7941,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,33000.0,2025,4,2025-04-01,1
7942,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,33000.0,2025,5,2025-05-01,1
7943,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,31000.0,2025,6,2025-06-01,1
7944,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2025,7,2025-07-01,0
7945,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2025,8,2025-08-01,0
7946,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,30000.0,2025,9,2025-09-01,1
7947,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2025,10,2025-10-01,0
7948,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2025,11,2025-11-01,0
7949,GOLDENTIPS,SILK ROUTE CEYLON MERCH,11.0,31000.0,2025,12,2025-12-01,1
7950,GOLDENTIPS,SILK ROUTE CEYLON MERCH,0.0,0.0,2026,1,2026-01-01,0
7951,GOLDENTIPS,SILK ROUTE CEYLON MERCH,3.0,32000.0,2026,2,2026-02-01,1
7952,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,33000.0,2026,3,2026-03-01,1
7953,GOLDENTIPS,SILK ROUTE CEYLON MERCH,5.0,32000.0,2026,4,2026-04-01,1
7954,GOLDENTIPS,SILK ROUTE CEYLON MERCH,6.0,31666.67,2026,5,2026-05-01,1
7955,GOLDENTIPS,SILK ROUTE CEYLON MERCH,4.0,32000.0,2026,6,2026-06-01,1
7956,INNOVATIVE,SILK ROUTE CEYLON MERCH,0.0,0.0,2023,1,2023-01-01,0
7957,INNOVATIVE,SILK ROUTE CEYLON MERCH,4.0,24000.0,2023,2,2023-02-01,1
7958,INNOVATIVE,SILK ROUTE CEYLON MERCH,12.0,23416.67,2023,3,2023-03-01,1
7959,INNOVATIVE,SILK ROUTE CEYLON MERCH,14.0,23000.0,2023,4,2023-04-01,1
